エリア,都道府県,市区町村,災害,MAP
北海道・東北,北海道,えりも町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01609&kind=6&page=1
北海道・東北,北海道,えりも町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01609&kind=7&page=1
北海道・東北,北海道,えりも町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01609&kind=8&page=1
北海道・東北,北海道,遠軽町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&page=1
北海道・東北,北海道,遠軽町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=1&page=1
北海道・東北,北海道,遠軽町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=2&page=1
北海道・東北,北海道,遠軽町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=3&page=1
北海道・東北,北海道,遠軽町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=4&page=1
北海道・東北,北海道,遠軽町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=5&page=1
北海道・東北,北海道,遠軽町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=6&page=1
北海道・東北,北海道,遠軽町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=7&page=1
北海道・東北,北海道,遠軽町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01555&kind=8&page=1
北海道・東北,北海道,遠別町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&page=1
北海道・東北,北海道,遠別町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=1&page=1
北海道・東北,北海道,遠別町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=2&page=1
北海道・東北,北海道,遠別町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=3&page=1
北海道・東北,北海道,遠別町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=4&page=1
北海道・東北,北海道,遠別町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=5&page=1
北海道・東北,北海道,遠別町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=6&page=1
北海道・東北,北海道,遠別町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=7&page=1
北海道・東北,北海道,遠別町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01486&kind=8&page=1
北海道・東北,北海道,雄武町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&page=1
北海道・東北,北海道,雄武町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=1&page=1
北海道・東北,北海道,雄武町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=2&page=1
北海道・東北,北海道,雄武町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=3&page=1
北海道・東北,北海道,雄武町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=4&page=1
北海道・東北,北海道,雄武町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=5&page=1
北海道・東北,北海道,雄武町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=6&page=1
北海道・東北,北海道,雄武町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=7&page=1
北海道・東北,北海道,雄武町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01563&kind=8&page=1
北海道・東北,北海道,大空町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&page=1
北海道・東北,北海道,大空町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=1&page=1
北海道・東北,北海道,大空町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=2&page=1
北海道・東北,北海道,大空町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=3&page=1
北海道・東北,北海道,大空町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=4&page=1
北海道・東北,北海道,大空町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=5&page=1
北海道・東北,北海道,大空町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=6&page=1
北海道・東北,北海道,大空町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=7&page=1
北海道・東北,北海道,大空町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01564&kind=8&page=1
北海道・東北,北海道,奥尻町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&page=1
北海道・東北,北海道,奥尻町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=1&page=1
北海道・東北,北海道,奥尻町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=2&page=1
北海道・東北,北海道,奥尻町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=3&page=1
北海道・東北,北海道,奥尻町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=4&page=1
北海道・東北,北海道,奥尻町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=5&page=1
北海道・東北,北海道,奥尻町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=6&page=1
北海道・東北,北海道,奥尻町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=7&page=1
北海道・東北,北海道,奥尻町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01367&kind=8&page=1
北海道・東北,北海道,置戸町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&page=1
北海道・東北,北海道,置戸町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=1&page=1
北海道・東北,北海道,置戸町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=2&page=1
北海道・東北,北海道,置戸町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=3&page=1
北海道・東北,北海道,置戸町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=4&page=1
北海道・東北,北海道,置戸町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=5&page=1
北海道・東北,北海道,置戸町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=6&page=1
北海道・東北,北海道,置戸町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=7&page=1
北海道・東北,北海道,置戸町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01550&kind=8&page=1
北海道・東北,北海道,興部町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&page=1
北海道・東北,北海道,興部町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=1&page=1
北海道・東北,北海道,興部町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=2&page=1
北海道・東北,北海道,興部町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=3&page=1
北海道・東北,北海道,興部町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=4&page=1
北海道・東北,北海道,興部町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=5&page=1
北海道・東北,北海道,興部町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=6&page=1
北海道・東北,北海道,興部町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=7&page=1
北海道・東北,北海道,興部町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01561&kind=8&page=1
北海道・東北,北海道,長万部町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&page=1
北海道・東北,北海道,長万部町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=1&page=1
北海道・東北,北海道,長万部町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=2&page=1
北海道・東北,北海道,長万部町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=3&page=1
北海道・東北,北海道,長万部町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=4&page=1
北海道・東北,北海道,長万部町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=5&page=1
北海道・東北,北海道,長万部町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=6&page=1
北海道・東北,北海道,長万部町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=7&page=1
北海道・東北,北海道,長万部町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01347&kind=8&page=1
北海道・東北,北海道,小樽市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&page=1
北海道・東北,北海道,小樽市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=1&page=1
北海道・東北,北海道,小樽市,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=2&page=1
北海道・東北,北海道,小樽市,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=3&page=1
北海道・東北,北海道,小樽市,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=4&page=1
北海道・東北,北海道,小樽市,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=5&page=1
北海道・東北,北海道,小樽市,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=6&page=1
北海道・東北,北海道,小樽市,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=7&page=1
北海道・東北,北海道,小樽市,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01203&kind=8&page=1
北海道・東北,北海道,音威子府村,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&page=1
北海道・東北,北海道,音威子府村,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=1&page=1
北海道・東北,北海道,音威子府村,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=2&page=1
北海道・東北,北海道,音威子府村,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=3&page=1
北海道・東北,北海道,音威子府村,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=4&page=1
北海道・東北,北海道,音威子府村,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=5&page=1
北海道・東北,北海道,音威子府村,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=6&page=1
北海道・東北,北海道,音威子府村,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=7&page=1
北海道・東北,北海道,音威子府村,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01470&kind=8&page=1
北海道・東北,北海道,音更町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&page=1
北海道・東北,北海道,音更町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=1&page=1
北海道・東北,北海道,音更町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=2&page=1
北海道・東北,北海道,音更町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=3&page=1
北海道・東北,北海道,音更町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=4&page=1
北海道・東北,北海道,音更町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=5&page=1
北海道・東北,北海道,音更町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=6&page=1
北海道・東北,北海道,音更町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=7&page=1
北海道・東北,北海道,音更町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01631&kind=8&page=1
北海道・東北,北海道,乙部町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&page=1
北海道・東北,北海道,乙部町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=1&page=1
北海道・東北,北海道,乙部町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=2&page=1
北海道・東北,北海道,乙部町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=3&page=1
北海道・東北,北海道,乙部町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=4&page=1
北海道・東北,北海道,乙部町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=5&page=1
北海道・東北,北海道,乙部町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=6&page=1
北海道・東北,北海道,乙部町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=7&page=1
北海道・東北,北海道,乙部町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01364&kind=8&page=1
北海道・東北,北海道,帯広市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&page=1
北海道・東北,北海道,帯広市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=1&page=1
北海道・東北,北海道,帯広市,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=2&page=1
北海道・東北,北海道,帯広市,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=3&page=1
北海道・東北,北海道,帯広市,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=4&page=1
北海道・東北,北海道,帯広市,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=5&page=1
北海道・東北,北海道,帯広市,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=6&page=1
北海道・東北,北海道,帯広市,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=7&page=1
北海道・東北,北海道,帯広市,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01207&kind=8&page=1
北海道・東北,北海道,小平町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&page=1
北海道・東北,北海道,小平町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=1&page=1
北海道・東北,北海道,小平町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=2&page=1
北海道・東北,北海道,小平町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=3&page=1
北海道・東北,北海道,小平町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=4&page=1
北海道・東北,北海道,小平町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=5&page=1
北海道・東北,北海道,小平町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=6&page=1
北海道・東北,北海道,小平町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=7&page=1
北海道・東北,北海道,小平町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01482&kind=8&page=1
北海道・東北,北海道,上川町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&page=1
北海道・東北,北海道,上川町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=1&page=1
北海道・東北,北海道,上川町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=2&page=1
北海道・東北,北海道,上川町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=3&page=1
北海道・東北,北海道,上川町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=4&page=1
北海道・東北,北海道,上川町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=5&page=1
北海道・東北,北海道,上川町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=6&page=1
北海道・東北,北海道,上川町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=7&page=1
北海道・東北,北海道,上川町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01457&kind=8&page=1
北海道・東北,北海道,上士幌町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&page=1
北海道・東北,北海道,上士幌町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=1&page=1
北海道・東北,北海道,上士幌町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=2&page=1
北海道・東北,北海道,上士幌町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=3&page=1
北海道・東北,北海道,上士幌町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=4&page=1
北海道・東北,北海道,上士幌町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=5&page=1
北海道・東北,北海道,上士幌町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=6&page=1
北海道・東北,北海道,上士幌町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=7&page=1
北海道・東北,北海道,上士幌町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01633&kind=8&page=1
北海道・東北,北海道,上砂川町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&page=1
北海道・東北,北海道,上砂川町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&kind=1&page=1
北海道・東北,北海道,上砂川町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&kind=2&page=1
北海道・東北,北海道,上砂川町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&kind=3&page=1
北海道・東北,北海道,上砂川町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&kind=4&page=1
北海道・東北,北海道,上砂川町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01425&kind=5&page=1
